랭킹,상품명,가격,리뷰,구매건수,찜하기,스마트스토어,쇼핑몰,배송비,용도,부위,중량,등급,링크
86,af287-18CmX18CmX2ea_생고기(삼겹살과한우),25080,,,0,0,GSSHOP,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=W0q7Y1%2F4DMRXYsMr%2BtPwlP%2F%2F%2Fw%3D%3DsW5FtZE8cu%2B6U52M%2BMUYyXFQIwRF0myzycqAF%2BT0R1NRQYEJTd4P2nAPBVcAUBoG0TXIE7hpIV8gvrMHixfnB7Nof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWNdIrHy7lZM1hFcaJv8evUa6waJPZBaooyxA57y6B2TXZD9E0yUk44wmu6KVHafkgMC9Ns19xJ%2FWku0j3T7Q9cyJMhLzKWW8u6icqvc8s%2FYNKOHvie3hR6azALYDBtWpZxorfSJWUBt6k1LoQ1Xg66O6YrsmNQ%2FLvflS9dhGnS6MJioV%2F4bulbhUgzgKy%2Fmt2BzFMRSNNttf6kslKzNgemH2CLun1htDzFqHaKxb1wHXysKGdcZIJWw39QzK4hoJmo3KgxktWgr2M6aoin22bq94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdAtI3ff2A2ZA6PDiGyCtDTR%2FlLnJwMa7Bt8R2%2FUDqQrCuRESKXNClWgeDq5qg6zQDQ4DQMC8S2CPuYt8C9AKLMitnOxvCVQ5Hd2XBHX9TJbDCmoaimqd0D9IdCeqhIIpMX0NwCMBlnrQyJJR2V9emtwUw38%2F2Naeq5bxiRvJ9g2S5HGvhqLT6Rm%2BgEHAxbE8T%2BemB%2FrozrIJWUbPvyVqDlyPBimPDZwOttZjcrwUclZ9MMnZaylqtbRU20e5JtWi38ezl1SYCWwRICidJhvcrK3LVWGr8fvvH1mWvUgXPK6j&nvMid=31107965900&catId=50004654
87,한우 육사시미(생고기뭉티기) 250g+소스1개 당일도축,19900,2,,9,1,주식회사두드림,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=CFfTBux0WEMXdlgDSph%2Flv%2F%2F%2Fw%3D%3DsWjFKa43weYth2xtNMCPaDy34DtNT%2BG6yk%2Fm%2FlzcM22Fd5PtaW17j01A1CvklLFMx71dP1gXaoJadvaBEuVzsiEbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7UkQ%2FvHu6iQNaTnuHCkuRUgNpp%2FKqD%2FniBltPLszGKTYJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27ZC%2BSXUxwyLUckntucAABtWbJ2%2FJJLK90I31bk5lZTodlC%2FqZLcgDhUmCDkCH5UQpKIEPy9huh9JNuR6eleqJXqBB9ma9qJqXpNvfA1V7lR67cL4oGhdXvjOjRZlBE6rs2uznLRnMvwFAmuaZScdwv00aiQ8xui6A3n%2FYs1z%2FGV5VEma%2FfANnhec5xsn2b0TDvm5X84z56e3wG0SnCpTV5neW0%2Bn1CcjQFzq0%2BxGUAObr4kxvaO4os9DaSSyw1242uT3LHYsTijPOJ38PlOyCuoojyfyqEJ%2FxnJ0113v0Hi%2BVV0ulnOriOTztNHspz5XegJqrHF6S25muDcsAEymjd2hopkeKUdu5q4dSKA0zkoA%3D&nvMid=82865352714&catId=50004654
88,대구뭉티기 당일도축 생고기 한우 뭉티기 소고기 육사시미 250g,20900,,,0,1,메이전시 스토어,4000,육회용,우둔,250g,,https://cr.shopping.naver.com/adcr.nhn?x=Xccjzst7xxaJS5J5UMyljv%2F%2F%2Fw%3D%3DsW1xVGI6X9fQmzgaeN%2FxAVA3I2G5CResng0odeo79BsaCmJZfxLVXf7ShASMmBEAqkd6nltPGPd%2BlEBHrmOGJeR4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuy6HTRbcjiz8xdh6OSN2U24ua0O2TX7GIDZW3de8vjU8ysWq5YewdKtOvG%2FYgV6rZZASXsxW1UeZ574YVERs%2BiL94an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdBa402uVGjK926oDXxZYVmK5HSz1nBSQyYs3%2BlIpeKrjrXb%2B3d0QTOTIl2QL0uQODN7syvq0NWBL3YtdB%2BXlAgXj%2FePSlnPP48DYCg%2BVO6eS2kKqFlSE3jtxGiYMY6F1R0D%2BD9EbyAJhTS2r3ab3pANSvMDxJspcIq90MLJ34eM9Hi%2F7UhLhirjmUP%2B4KroAXVr6FHC02Kcpi9ju7IsLZNYVJgvuhJ5QIVmJ5ut7uIM5%2FOelx57dLex5ZyuZuDDPSnzAcdHLf8R1bT%2FqK3%2FhrchSUWevhekJ4VCDSeeorhfU2Xbw%2BpUN1TL8eWgoPC1D%2B6R06KaDSvZu2KoJY%2FQeKb%2FHICEQpPL7Rm%2B2fyhjEhHR&nvMid=84389562689&catId=50004654
89,대관령한우 등심 1등급 400g 한우소고기 생고기,125970,,,0,1,플로르스토어80,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=GD7eQ9krCy9f3X0YIkhrbf%2F%2F%2Fw%3D%3Ds4Us%2BDyGEqPZwyb0KJe3h3dF1buTtMZWJI3at4e%2FS8%2Btd5PtaW17j01A1CvklLFMx2GmfDD0TBUPeJMou5qPohkbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7v6BTXgZz2aQ1bcDDJcph%2FEVNldcwRvKqYdReOWZkKcoJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27%2FhDyiXZ86Jo%2BZEQ64BV62c8xbiRpmW%2BlcdnK5u0cx3CPhZYwnlnXFr02axGYPI5dKIEPy9huh9JNuR6eleqJXvq5Z%2Fe75ZPsfVJYkant4l%2B4zMX8145yS4UMhMQelbdMlZxhuKT%2FD4RrGYW74%2FGI6j4%2FEUsfsxYrlYGYBcCVsmN1IvtPcnpeDyrEjOXbUq9HObJyoHQd077TAuZFGrjd5GAnyuOp6C3G1fVJpQgeLLQ%2FwfjzPSF67f9C5805lVHaQ8%2Bks24Y674OLy%2F%2Fy%2BCGTCnQ04u3t%2FjBXRCrBzUDpBU1jfL7ctsTew9nhjgM4uZjJwQFXvAX04GkV5OG7Q95LEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=84391653703&catId=50004654
90,한우 정육식당 소우리 안심 400g 투뿔나인 생고기 캠핑 선물세트,79200,27,10,4,1,소우리,0,구이용,안심,400g,,https://cr.shopping.naver.com/adcr.nhn?x=sJxbNWhn%2BHZxT2KdKXhiHv%2F%2F%2Fw%3D%3DsR3Si2wzaqedC3nOoCBLEwhUm9a%2BXrfCBk0UybmOCz6KCmJZfxLVXf7ShASMmBEAqehUD8%2B7G5YuAz0wWRGHppB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuy6HTRbcjiz8xdh6OSN2U24ua0O2TX7GIDZW3de8vjU8zbeCCKnNG1mukYmrMpN83zt1pWHM9bm5VzczpgBhZkRN4an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdINRJaR0XfvtsMNTv2goePnXD2oH3SWP4fX4cgCH03P3AbWnbEXzrP9nTOtX6d%2FrCK38gBZk6i11sxGUdHTxKZDG0vpYiauCizj%2BgJ33KpVXPwZE1L0mMtsa38c99C3UJJQmtQ1jUfaqs9PXkRvVjHhRQG%2FGZOIo4iotayMgyuB30a42J77kek6pE%2F9XCjaJ%2B3Bz0nG3tKxP53qXU%2Fk%2FzGarSKonWjatFBHunBx3Ogx7qSDyhdbzmxC9UIzdX%2FCC8xlPgvbDCCgTHOaDMshShogKYSRV6KdX4RkhN0FdXK4tJSHs6tRxLWL7Pr2ajP%2FaTT6R8H7QsX7QOHXM17bK1LPHICEQpPL7Rm%2B2fyhjEhHR&nvMid=82569228530&catId=50004654
91,한우 정육식당 소우리 토마호크 등심 투뿔나인 생고기 소고기부위 스테이크,300000,26,1,16,1,소우리,0,구이용,"등심, 기타",1~1.5kg,,https://cr.shopping.naver.com/adcr.nhn?x=6aFPcB2rVGJIHdG21vz%2BXP%2F%2F%2Fw%3D%3Ds8fwKpwjvLJlLfriF50IPMy4EWaYmDUOw3Ewn6muVRwdd5PtaW17j01A1CvklLFMxK450evMm%2FLiz3DB7ae6q3kbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO560Mx08Jl1%2B9OVfN5wqnFWrrrYo8ZLuwNh9%2FA5TmFf6oJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27ZC%2BSXUxwyLUckntucAABtU9i9c0itdojrRawMXbmwjxCtf73R0fipQClWfSxY9U6mXDmIOOB6kamF9uF35YumOJWxaRRQH%2BInGz5MrY2NO7WVwGlh1vSLVzNx3mInn93o%2FfyrAs837qEG6NyXwBa1KbMGDl0JsX1OBHJauGsl4E1MIs4tvBejOOfqf1YTbNX28kU%2FoURvR4k%2B1M4e85qJRSF4kuB04D4DX5dSPwbUNcaVjWwymEse8lMwvZs37qqd5bT6fUJyNAXOrT7EZQA5pYnkqGya%2FT5NzjDMPUrq2CDrgClekVxtSLNN1yS74gXhANEnl3OxCQOc934NPPh9eJyr3wQrEWKfylibNe%2FCy8ruPnutp8LPUMJxwsXNuNEzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=82577247150&catId=50004654
92,뭉티기 한우육회 600g+특제소스 사시미 생고기 당일도축,44900,1,2,2,1,언니네식탁 센터포인트,4000,육회용,,,,https://cr.shopping.naver.com/adcr.nhn?x=cRsWnw4BoqpG%2FTBCa5WRbP%2F%2F%2Fw%3D%3Ds7FOr7C8sReCp9WEy3jEQM3bFQHwKQFlMeaGoXqaB9pld5PtaW17j01A1CvklLFMxRV5kWtMSWV%2BzLXdJEdE0SEbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO4%2FU1XDoYHfowhAelOC49v726BjIeCKB7nvJgnJ%2FehbzYJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27ZC%2BSXUxwyLUckntucAABtQ6ghMzOQjyqrNHLO%2FnC8K8abwtf2fPjwLqEaK%2FhL1uhWQ5Jgg4we5RrHPCpWRq7uRrXFJsdYyBW7hQ4ygDewzzuOed656sFwhd6WuzLEEBGpz4%2BqiOelTAOoLbYPi%2FduBbRecs1ktr50RJUqOeanrtfpJdbC9FyRXInFJQ7ByWWqcH7Pb5oUZA83yo965dlprKDRvW8Xw9VSkkt0jHbaQgL93EOV%2F%2BGYTbU1S2olIst4ban%2FR3VFKxBiDTKXnu7fUwOSpgq%2Fw%2B2Ei1dADn8Y2Og6II58HtFGm05wqXLbETOTRtd6U8gYol%2B%2BZ%2BgFaLjLldznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=83006091541&catId=50004654
93,당일도축 대구 한우 뭉티기 육사시미 생고기 600g (덩어리),37800,,,2,0,홈플러스,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=ZkvFzszhp26bUPNM4OUW4%2F%2F%2F%2Fw%3D%3DsAcJVuv8bhsB0mt3RqpcMORsoR3yH7tIUER41upsAJLhQYEJTd4P2nAPBVcAUBoG0vTMkf56dlB3vD4lY3Vt6kNof6jW5jHdz%2FbROY2pgmykluxxfm60J9z8rnZUjvqTWNdIrHy7lZM1hFcaJv8evUa6waJPZBaooyxA57y6B2TXZD9E0yUk44wmu6KVHafkg3f6CPSJo3bT%2BbRqwHQh3mnmZtlMGe1OTfzL0SKTRLlssDT4cVOQEqfVetTtYv77M8BUpcOAYqtv%2BPFmlmuwb4S60lz8coAaAgLkx0woy0RRlj%2B9DzuHH06F%2FpWy4dDZBMEBrgBHU%2B59L2R57HoK%2BRqcqyOl20h9JWllq6sNqVcYF7vy1vGD8bljhP9kxNEPIIFvjiC2DRrO2wLp%2FwfMsDNjIhCW5acpUV1LcXkcr3Pfffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeOhXrJycr4FEp6zS68%2BBZY8taDb4FbTC4s2NfJKOsHyyCFkxl4irT%2BvW6dSwKhk5ZOkf9oYK198WUWkNUmg%2Fv4puGn2V5pCke0wopEIT%2Fi25BCf6BFBZ6bVWRbRervpupbVDZ8NgZfEnpCM%2FwoikEcECXIs6bBm2qcwVoDgsMM6yxse4YYgHLP9IMZ89HmIov1ECV5fTikjqNrOQuQ9kD9d3ltPp9QnI0Bc6tPsRlADmqzlcJ3P5WevcbirmRduykGXl78gGrM%2BtMb0%2B28nY7SO7gw5SUoOrCQRoNeWbaRPo%2B3kRsX3txDWmQDBWK8TPH47fDMuogUy7DTZPkXH0sk6CqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=30800211123&catId=50004654
94,대관령 한우 고기 등심 구이 구이용 생고기 투뿔 400g,152830,,,0,0,롯데ON,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=IJ6fM%2BorgphCkBjZ%2Fx6zeP%2F%2F%2Fw%3D%3DsWACEV5IGTz900s%2FV3lliR8yy%2FCHcqoJgqXld2LwQpFFd5PtaW17j01A1CvklLFMxO8wX1MDZlkJp2GKvFMKUOUbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckBbXKPEwaywcMAn51VtO%2Fzdv32hrvwMdbOur8VYCRew9YlmN%2FOVwnJW6yEy2CXqd8uIEAY9hgxRr6wzVg%2Fyy1%2BAKeidf4gBXM%2B0CQGWHlFD6sKeHq9gRFcOyvEibZzv4LfyCp73Aj%2F5qU%2BfczZ6az4goqWeb8h79oTqHzrDQviZ1UiVJvf64zES2bW%2FAe1c%2B3GDVvBSoPIJF2M4lBk%2BBd9oBsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9bzEsaWwphn9o6XanUKNM%2BIT%2BfRQDlgoXWqdKpI6OukXyhfTCbUqSb6%2Fe8k7hN9yEGM9LN4prRMUTu3j%2FNxgupYwefsEME1qpc2agpsB5My9xHt60O48je%2BSnzFbXdA5brlc5jeCMReiCYtkWwkFZ27c0BLGtDp7LbmDE6GZn6ZwHZNd3Ac0%2BRfg5gyX77hVTtHSSW3v6E4u2yatygQ8Z%2FyujsPMEiaD5YevJ%2BcZX37LRqxNecg9zARh%2FE7fRRAFgy9O26Di8KMS%2BiGo7JDPn2Tmk5XuZs4NABqm23mDC%2By97po1U0p6LyWmMotkrLPlIzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=30590698586&catId=50004654
95,대관령 한우 택배 구이용 구이 등심 생고기 투뿔 600g,225180,,,0,0,롯데ON,3000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=CAp6tq%2BCTpBIROGFEk6Eiv%2F%2F%2Fw%3D%3DsuIYR%2FAEP2ortwHKv%2FyNKkqreSjt8%2FfoP3SJG%2FHYHxPJd5PtaW17j01A1CvklLFMxH2Iv%2BPiiS34WHtbvJxTqNkbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckBbXKPEwaywcMAn51VtO%2Fzdv32hrvwMdbOur8VYCRew%2FpZMWQdude65jVUt6%2Fdq5Bob%2FHLBbiftfORATTn1HivNs4w%2F1%2BL1fqz6nDeHCq5A%2BsKeHq9gRFcOyvEibZzv4LfyCp73Aj%2F5qU%2BfczZ6az4goqWeb8h79oTqHzrDQviZ1UiVJvf64zES2bW%2FAe1c%2B3GDVvBSoPIJF2M4lBk%2BBd9oBsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9a%2BpnGvxPkTo8%2FF8h6be%2BCYT%2BfRQDlgoXWqdKpI6OukXyhfTCbUqSb6%2Fe8k7hN9yE%2FfnPVsPG0HaNmNUVmfYiQ4wefsEME1qpc2agpsB5My9xHt60O48je%2BSnzFbXdA5b3mWNunyOP34sCOkk161yNX2OawojqFse19dfmLCjflAHZNd3Ac0%2BRfg5gyX77hVTH0v%2Fn67OsAe4JpDB0sYQ9kutqyTksyNajPac%2BPvF5RYlBd%2FwszkcCAnTOB%2BP9l6Yy9O26Di8KMS%2BiGo7JDPn2Z2B4xO3UTNqXUwPpYlA7Wd7po1U0p6LyWmMotkrLPlIzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=30590698233&catId=50004654
96,당일도축 대구뭉티기 한우 생고기 육회 300g 1개,41100,,,0,0,G마켓,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=mYj16GDH4F2PT0D6JjikK%2F%2F%2F%2Fw%3D%3DsqrhnWdByVgIa06m4LJYKhxX%2Foczao3zrz%2FzHzR3VAUaCmJZfxLVXf7ShASMmBEAqc0xK0zEsXiGQeAupPOwdpx4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuysBVvLQsedsB%2Fl%2FBqmPZSyn0nZkTLRyrbnGxKEzaTAIRP4FrSnndNqGku6nJaBBZPHxMzbgRA4w5XlO%2Bx0mt1wB5MFISAJoPzcj1VbQOQXlGcgty6Q1JVjrq04BQ1BsOkC2iKMzj7PBwDqIz5Si9vv7KgNtzxQwz3iz1BnZAR9kyBbyIPfaSPfDktKGeENlsra%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7sDXtuJH7cauEYjBkpGoOFdXa1PYAb0zmPF1cRoKRscXefqv%2BtGnRI3fN3f1z%2F8UEUEVFsFqexWh4TaBPb9L2mbUO4ZYW94mIu%2B9xVO90t8Ik%2BL5g3L7uJs1RwySzWN1oWn2H9dDYLcaU%2FA%2FAv%2FSUTvTFKjF1v1Msp73HjbpYhPN5KM0igajmJ09MqlfV2k5cUL1i%2Bh4Mu%2FQID1i5ZoqyMZOkB%2BHnhq6PQ%2FWgK2Kukgcy2BsK7pfXIVYAsZaGIHRVyOpCitZvlnmiOb3ZLcU5BBypMxADQ1f7A0tq%2BlwSx64stVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=30517584051&catId=50004654
97,육사시미(생고기뭉티기) 250g3개+소스3개,59000,,,0,1,주식회사 한마당,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=huEq7GPvXnH8TKClC589nv%2F%2F%2Fw%3D%3DsFh%2F5qansTZXdd7tVf8p58gzziUFuzPmGEAni5njCyNdd5PtaW17j01A1CvklLFMxLUHUHQOhrntxWXc0%2FjrC8EbAoeRkvpJaJBMwPydFbM8QhkkHXK4%2FmSRy5icYE%2F27aQin3RMIKa%2BwXfy3aetiCGTeeLC4xMQvYehHJSsJeanarDmAoZ3EESuNViw76KckMBbAUTLhEczrfo6o%2BFCYJ9koDZhZTyE2PqJzLGA4wO7S3IefbgTSEOnQo6iB8CEDzFubty3EEiV6Z%2BqNW2oX8YJFc0Uf%2BSGT%2BYme1K%2F%2BeSkQhkkHXK4%2FmSRy5icYE%2F27ZC%2BSXUxwyLUckntucAABtXLQKQvIM%2Fz8o%2BWm88BN%2FM0yNG1tn6TmYActt8dm0%2BqNKIEPy9huh9JNuR6eleqJXmShwG8gLeRIfK5xibPzavWXAHk0zDxu8cKtm6jLBY24hzox9%2BEV71ICXH0OQbppYXeKgynQxsbUnIFi00H9zqelo5T7H5em8YRVZ%2B5MxGk%2Bd5bT6fUJyNAXOrT7EZQA5vtDG0JQZ4JurOHrklG4XAa5PcsdixOKM84nfw%2BU7IK6E0Wj%2FFEdSeRszGY9LvDgu4P3%2FLN5hOa1A7xGYy3rSImoH6ixzrEKRiKc5fqJjAsUaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=82873288168&catId=50004654
98,당일 도축 대구 한우 뭉티기 생고기 육사시미 소고기 300g,24900,1,2,5,1,맛꾼밥상,4000,,,,,https://cr.shopping.naver.com/adcr.nhn?x=AMBX7dPFUH53vr1PWo95wf%2F%2F%2Fw%3D%3DsFgornacvWln69wFqH5WuZVnsHYQDOSR%2FK32pF3MuqReCmJZfxLVXf7ShASMmBEAqv5rD6FIRMQIBD1SWeQAT%2FR4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuy6HTRbcjiz8xdh6OSN2U24ua0O2TX7GIDZW3de8vjU8wYFMhyEuLsgWLt0OQBtpx45NR6Pgcdt2XWEYRLIhPBQt4an%2FzTqhVRN5HiEzJvDPKk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdK1CPG3xHfW59eu9CxlU43Fm9LJqGe%2BldULKWqS1jb0lrXb%2B3d0QTOTIl2QL0uQODH340fUD%2Bu3GzljdkIm%2Fex4SoOI%2BVdCLeke53qjjroh9LjheS4PfHfYVZJ%2F2MwuY%2FI3HJ6eWZFNHU57VWXjL7eOkJ08m4lcZiOma3y2%2BoznLQxX0ivP%2BQgGWJkrQUXqRfcyk%2Bay8WkAkwYMfUVTIBeb%2BKrTe5onVAG2JJ4cSsoXl5nIqGRAcsZRGVTf%2FYrkP3ppkzhGBrAIRR0a5MmtihlW4q3nnIb7OXGsu7hP6r%2BIxIHHO%2BeKPOT0KaSN4jWCn2bbWnz9onVXCS1QDvYy56p9B0CIl3BeKsFF2drF%2B%2BsFv&nvMid=84176879951&catId=50004654
99,미트럽 한우 암소 생고기 육회 400g + 비밀소스 세트 1개,57300,,,0,0,G마켓,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=dQIncutOMn1WMU7GrEiA5f%2F%2F%2Fw%3D%3DsrayyNH3ZQxNOjJKMlTGEuzPsGlUFQF4J59ElUeJssbmCmJZfxLVXf7ShASMmBEAq0NSfHx0P%2FWGyftCvXqyEyh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuysBVvLQsedsB%2Fl%2FBqmPZSyn0nZkTLRyrbnGxKEzaTAIRP4FrSnndNqGku6nJaBBZPHxMzbgRA4w5XlO%2Bx0mt1wB5MFISAJoPzcj1VbQOQXlHoc0DkZk%2BDoesRNtZsO7QkC2iKMzj7PBwDqIz5Si9vv7KgNtzxQwz3iz1BnZAR9kyBbyIPfaSPfDktKGeENlsra%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7tldFx6kzlBprDzeU8gBzxeXa1PYAb0zmPF1cRoKRscXRchvAKNYRuVkqe5nB9KtMYrTiQySNs7smafFscXzqmiS%2Fg5%2FdADUZK30tVJ9DHkpIV7agaG3fimFdHkaTWppB56i2QzKI%2FTB59UhhewD2Vfie0vX2OwvQAAeKNjo1TE0csygSQujx6s1xr5ACuQZd8oBADA%2BrQTD50UZPWSs%2FViMZyOsKl%2BeMp4i8XyNOkBXoOuAKV6RXG1Is03XJLviBeUujajXx3ua5coeHiBtRWp30tVm9xgINxCxwAyF33gXv7rqK5uxfOxGmh4Dx5oL%2BQGruH08DlKshetxY8KUEZb&nvMid=33822436944&catId=50004654
100,[핫트랙스]af287-18CmX18CmX2ea_생고기(삼겹살과한우),25590,,,0,0,11번가,0,,,,,https://cr.shopping.naver.com/adcr.nhn?x=13o2%2Fh5qiFTClhI9Lbg9CP%2F%2F%2Fw%3D%3DsWM5ISII4ZbodMWkmwp1U%2BFRkKNy9M994MOM5F3ZFH4mCmJZfxLVXf7ShASMmBEAqZ80G1cCeuEuFasbMNvsafh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndKzgZV1AQ8SPvdcv5mPbc4ClFPpYHQDtiPNosDC5y%2BmhoYV5IvofM5S2gVXkCRuyKJeRn71kqr0%2Fl9OoE5QSnqfSax%2B2uaAnMMUpoZs3v2jZl%2B5VmAuxwIu3eo3voF%2BXLISbLaDbvp4n8I3x4W97j3NeGeIHw1lgsRJeuv1jzXMcmNZq1IeKa0crNpxvOUbxvsp1zkOF6GR4RNnbHSnqKFVd6Z%2BmZ5fvTALbBBPmfKLmnGLANk9TjQtjOEdf9xG%2F3dluPTEcDaxym1ID1NUqAbArwJXBU9JLjUEn6KqhGOHyhfTCbUqSb6%2Fe8k7hN9yEiBgSoiqH7PX7I3Za8b%2BR%2FIwefsEME1qpc2agpsB5My9M6RZ8vb0bitO4H26UYNAolbYt9i9I7ybSTMBlUuzyY1ngOtIEZ1Ry8Ss8i9nUf9qVOr%2B2L5Chi%2BB%2Bt1Zr7Nrvd5bT6fUJyNAXOrT7EZQA5oBPgXeOxNLfFNG1kn%2FqTWi5PcsdixOKM84nfw%2BU7IK61DNW936t0SrlJvOp6XxpAZH4cCH69w7lpVUOtNgW7ES1GK8qP5sKCbY3Txb%2FVAbvBq7h9PA5SrIXrcWPClBGWw%3D%3D&nvMid=32301009976&catId=50004654
